work_order_id,product_id,quantity,priority,due_time,status,provenance,seed_work_order_id,generation_seed
DT-WO-00910,P-AXLE-A,120,URGENT,2026-07-16T21:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00911,P-AXLE-B,80,HIGH,2026-07-16T22:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00912,P-HOUSING-A,60,NORMAL,2026-07-16T23:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00913,P-AXLE-A,120,URGENT,2026-07-17T00:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00914,P-AXLE-B,80,HIGH,2026-07-17T01:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00915,P-HOUSING-A,60,NORMAL,2026-07-17T02:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00916,P-AXLE-A,120,URGENT,2026-07-17T03:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00917,P-AXLE-B,80,HIGH,2026-07-17T04:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00918,P-HOUSING-A,60,NORMAL,2026-07-17T05:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00919,P-AXLE-A,120,URGENT,2026-07-17T06:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00920,P-AXLE-B,80,HIGH,2026-07-17T07:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00921,P-HOUSING-A,60,NORMAL,2026-07-17T08:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00922,P-AXLE-A,120,URGENT,2026-07-17T09:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00923,P-AXLE-B,80,HIGH,2026-07-17T10:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00924,P-HOUSING-A,60,NORMAL,2026-07-17T11:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00925,P-AXLE-A,120,URGENT,2026-07-17T12:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00926,P-AXLE-B,80,HIGH,2026-07-17T13:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00927,P-HOUSING-A,60,NORMAL,2026-07-17T14:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00928,P-AXLE-A,120,URGENT,2026-07-17T15:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00929,P-AXLE-B,80,HIGH,2026-07-17T16:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00930,P-HOUSING-A,60,NORMAL,2026-07-17T17:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00931,P-AXLE-A,120,URGENT,2026-07-17T18:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00932,P-AXLE-B,80,HIGH,2026-07-17T19:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00933,P-HOUSING-A,60,NORMAL,2026-07-17T20:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00934,P-AXLE-A,120,URGENT,2026-07-17T21:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00935,P-AXLE-B,80,HIGH,2026-07-17T22:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00936,P-HOUSING-A,60,NORMAL,2026-07-17T23:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00937,P-AXLE-A,120,URGENT,2026-07-18T00:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00938,P-AXLE-B,80,HIGH,2026-07-18T01:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00939,P-HOUSING-A,60,NORMAL,2026-07-18T02:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00940,P-AXLE-A,120,URGENT,2026-07-18T03:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00941,P-AXLE-B,80,HIGH,2026-07-18T04:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00942,P-HOUSING-A,60,NORMAL,2026-07-18T05:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00943,P-AXLE-A,120,URGENT,2026-07-18T06:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00944,P-AXLE-B,80,HIGH,2026-07-18T07:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00945,P-HOUSING-A,60,NORMAL,2026-07-18T08:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00946,P-AXLE-A,120,URGENT,2026-07-18T09:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00947,P-AXLE-B,80,HIGH,2026-07-18T10:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00948,P-HOUSING-A,60,NORMAL,2026-07-18T11:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00949,P-AXLE-A,120,URGENT,2026-07-18T12:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00950,P-AXLE-B,80,HIGH,2026-07-18T13:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00951,P-HOUSING-A,60,NORMAL,2026-07-18T14:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00952,P-AXLE-A,120,URGENT,2026-07-18T15:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00953,P-AXLE-B,80,HIGH,2026-07-18T16:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00954,P-HOUSING-A,60,NORMAL,2026-07-18T17:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00955,P-AXLE-A,120,URGENT,2026-07-18T18:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00956,P-AXLE-B,80,HIGH,2026-07-18T19:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00957,P-HOUSING-A,60,NORMAL,2026-07-18T20:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00958,P-AXLE-A,120,URGENT,2026-07-18T21:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00959,P-AXLE-B,80,HIGH,2026-07-18T22:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00960,P-HOUSING-A,60,NORMAL,2026-07-18T23:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00961,P-AXLE-A,120,URGENT,2026-07-19T00:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00962,P-AXLE-B,80,HIGH,2026-07-19T01:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00963,P-HOUSING-A,60,NORMAL,2026-07-19T02:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00964,P-AXLE-A,120,URGENT,2026-07-19T03:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00965,P-AXLE-B,80,HIGH,2026-07-19T04:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00966,P-HOUSING-A,60,NORMAL,2026-07-19T05:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00967,P-AXLE-A,120,URGENT,2026-07-19T06:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00968,P-AXLE-B,80,HIGH,2026-07-19T07:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00969,P-HOUSING-A,60,NORMAL,2026-07-19T08:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00970,P-AXLE-A,120,URGENT,2026-07-19T09:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00971,P-AXLE-B,80,HIGH,2026-07-19T10:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00972,P-HOUSING-A,60,NORMAL,2026-07-19T11:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00973,P-AXLE-A,120,URGENT,2026-07-19T12:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00974,P-AXLE-B,80,HIGH,2026-07-19T13:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00975,P-HOUSING-A,60,NORMAL,2026-07-19T14:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00976,P-AXLE-A,120,URGENT,2026-07-19T15:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00977,P-AXLE-B,80,HIGH,2026-07-19T16:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00978,P-HOUSING-A,60,NORMAL,2026-07-19T17:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00979,P-AXLE-A,120,URGENT,2026-07-19T18:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00980,P-AXLE-B,80,HIGH,2026-07-19T19:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00981,P-HOUSING-A,60,NORMAL,2026-07-19T20:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00982,P-AXLE-A,120,URGENT,2026-07-19T21:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00983,P-AXLE-B,80,HIGH,2026-07-19T22:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00984,P-HOUSING-A,60,NORMAL,2026-07-19T23:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00985,P-AXLE-A,120,URGENT,2026-07-20T00:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00986,P-AXLE-B,80,HIGH,2026-07-20T01:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00987,P-HOUSING-A,60,NORMAL,2026-07-20T02:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00988,P-AXLE-A,120,URGENT,2026-07-20T03:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00989,P-AXLE-B,80,HIGH,2026-07-20T04:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00990,P-HOUSING-A,60,NORMAL,2026-07-20T05:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00991,P-AXLE-A,120,URGENT,2026-07-20T06:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00992,P-AXLE-B,80,HIGH,2026-07-20T07:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00993,P-HOUSING-A,60,NORMAL,2026-07-20T08:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00994,P-AXLE-A,120,URGENT,2026-07-20T09:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00995,P-AXLE-B,80,HIGH,2026-07-20T10:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00996,P-HOUSING-A,60,NORMAL,2026-07-20T11:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-00997,P-AXLE-A,120,URGENT,2026-07-20T12:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-00998,P-AXLE-B,80,HIGH,2026-07-20T13:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-00999,P-HOUSING-A,60,NORMAL,2026-07-20T14:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01000,P-AXLE-A,120,URGENT,2026-07-20T15:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01001,P-AXLE-B,80,HIGH,2026-07-20T16:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01002,P-HOUSING-A,60,NORMAL,2026-07-20T17:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01003,P-AXLE-A,120,URGENT,2026-07-20T18:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01004,P-AXLE-B,80,HIGH,2026-07-20T19:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01005,P-HOUSING-A,60,NORMAL,2026-07-20T20:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01006,P-AXLE-A,120,URGENT,2026-07-20T21:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01007,P-AXLE-B,80,HIGH,2026-07-20T22:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01008,P-HOUSING-A,60,NORMAL,2026-07-20T23:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01009,P-AXLE-A,120,URGENT,2026-07-14T00:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01010,P-AXLE-B,80,HIGH,2026-07-14T01:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01011,P-HOUSING-A,60,NORMAL,2026-07-14T02:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01012,P-AXLE-A,120,URGENT,2026-07-14T03:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01013,P-AXLE-B,80,HIGH,2026-07-14T04:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01014,P-HOUSING-A,60,NORMAL,2026-07-14T05:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01015,P-AXLE-A,120,URGENT,2026-07-14T06:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01016,P-AXLE-B,80,HIGH,2026-07-14T07:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01017,P-HOUSING-A,60,NORMAL,2026-07-14T08:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01018,P-AXLE-A,120,URGENT,2026-07-14T09:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01019,P-AXLE-B,80,HIGH,2026-07-14T10:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01020,P-HOUSING-A,60,NORMAL,2026-07-14T11:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01021,P-AXLE-A,120,URGENT,2026-07-14T12:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01022,P-AXLE-B,80,HIGH,2026-07-14T13:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01023,P-HOUSING-A,60,NORMAL,2026-07-14T14:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01024,P-AXLE-A,120,URGENT,2026-07-14T15:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01025,P-AXLE-B,80,HIGH,2026-07-14T16:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01026,P-HOUSING-A,60,NORMAL,2026-07-14T17:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01027,P-AXLE-A,120,URGENT,2026-07-14T18:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01028,P-AXLE-B,80,HIGH,2026-07-14T19:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01029,P-HOUSING-A,60,NORMAL,2026-07-14T20:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01030,P-AXLE-A,120,URGENT,2026-07-14T21:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01031,P-AXLE-B,80,HIGH,2026-07-14T22:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01032,P-HOUSING-A,60,NORMAL,2026-07-14T23:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01033,P-AXLE-A,120,URGENT,2026-07-15T00:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01034,P-AXLE-B,80,HIGH,2026-07-15T01:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01035,P-HOUSING-A,60,NORMAL,2026-07-15T02:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01036,P-AXLE-A,120,URGENT,2026-07-15T03:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01037,P-AXLE-B,80,HIGH,2026-07-15T04:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01038,P-HOUSING-A,60,NORMAL,2026-07-15T05:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01039,P-AXLE-A,120,URGENT,2026-07-15T06:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01040,P-AXLE-B,80,HIGH,2026-07-15T07:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01041,P-HOUSING-A,60,NORMAL,2026-07-15T08:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01042,P-AXLE-A,120,URGENT,2026-07-15T09:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01043,P-AXLE-B,80,HIGH,2026-07-15T10:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01044,P-HOUSING-A,60,NORMAL,2026-07-15T11:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01045,P-AXLE-A,120,URGENT,2026-07-15T12:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01046,P-AXLE-B,80,HIGH,2026-07-15T13:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01047,P-HOUSING-A,60,NORMAL,2026-07-15T14:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01048,P-AXLE-A,120,URGENT,2026-07-15T15:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01049,P-AXLE-B,80,HIGH,2026-07-15T16:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01050,P-HOUSING-A,60,NORMAL,2026-07-15T17:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01051,P-AXLE-A,120,URGENT,2026-07-15T18:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01052,P-AXLE-B,80,HIGH,2026-07-15T19:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01053,P-HOUSING-A,60,NORMAL,2026-07-15T20:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01054,P-AXLE-A,120,URGENT,2026-07-15T21:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01055,P-AXLE-B,80,HIGH,2026-07-15T22:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01056,P-HOUSING-A,60,NORMAL,2026-07-15T23:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01057,P-AXLE-A,120,URGENT,2026-07-16T00:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01058,P-AXLE-B,80,HIGH,2026-07-16T01:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01059,P-HOUSING-A,60,NORMAL,2026-07-16T02:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01060,P-AXLE-A,120,URGENT,2026-07-16T03:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01061,P-AXLE-B,80,HIGH,2026-07-16T04:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01062,P-HOUSING-A,60,NORMAL,2026-07-16T05:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01063,P-AXLE-A,120,URGENT,2026-07-16T06:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01064,P-AXLE-B,80,HIGH,2026-07-16T07:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01065,P-HOUSING-A,60,NORMAL,2026-07-16T08:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01066,P-AXLE-A,120,URGENT,2026-07-16T09:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01067,P-AXLE-B,80,HIGH,2026-07-16T10:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01068,P-HOUSING-A,60,NORMAL,2026-07-16T11:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01069,P-AXLE-A,120,URGENT,2026-07-16T12:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01070,P-AXLE-B,80,HIGH,2026-07-16T13:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01071,P-HOUSING-A,60,NORMAL,2026-07-16T14:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01072,P-AXLE-A,120,URGENT,2026-07-16T15:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01073,P-AXLE-B,80,HIGH,2026-07-16T16:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01074,P-HOUSING-A,60,NORMAL,2026-07-16T17:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01075,P-AXLE-A,120,URGENT,2026-07-16T18:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01076,P-AXLE-B,80,HIGH,2026-07-16T19:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01077,P-HOUSING-A,60,NORMAL,2026-07-16T20:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01078,P-AXLE-A,120,URGENT,2026-07-16T21:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01079,P-AXLE-B,80,HIGH,2026-07-16T22:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01080,P-HOUSING-A,60,NORMAL,2026-07-16T23:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01081,P-AXLE-A,120,URGENT,2026-07-17T00:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01082,P-AXLE-B,80,HIGH,2026-07-17T01:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01083,P-HOUSING-A,60,NORMAL,2026-07-17T02:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01084,P-AXLE-A,120,URGENT,2026-07-17T03:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01085,P-AXLE-B,80,HIGH,2026-07-17T04:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01086,P-HOUSING-A,60,NORMAL,2026-07-17T05:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01087,P-AXLE-A,120,URGENT,2026-07-17T06:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01088,P-AXLE-B,80,HIGH,2026-07-17T07:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
DT-WO-01089,P-HOUSING-A,60,NORMAL,2026-07-17T08:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-003,20260713
DT-WO-01090,P-AXLE-A,120,URGENT,2026-07-17T09:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-001,20260713
DT-WO-01091,P-AXLE-B,80,HIGH,2026-07-17T10:00:00+00:00,planned,synthetic_digital_twin_from_p0_sample,WO-P0-002,20260713
