operation_id,work_order_id,sequence,machine_id,processing_time_min,planned_start,planned_end,provenance,seed_operation_id,generation_seed
DT-WO-00299-OP-005,DT-WO-00299,5,M-03,60,2026-07-17T08:30:00+00:00,2026-07-17T09:30:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00299-OP-006,DT-WO-00299,6,M-04,90,2026-07-17T08:33:00+00:00,2026-07-17T10:03:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00299-OP-007,DT-WO-00299,7,M-04,90,2026-07-17T08:36:00+00:00,2026-07-17T10:06:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00300-OP-001,DT-WO-00300,1,M-01,30,2026-07-17T08:39:00+00:00,2026-07-17T09:09:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00300-OP-002,DT-WO-00300,2,M-03,60,2026-07-17T08:42:00+00:00,2026-07-17T09:42:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00300-OP-003,DT-WO-00300,3,M-06,20,2026-07-17T08:45:00+00:00,2026-07-17T09:05:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00300-OP-004,DT-WO-00300,4,M-01,25,2026-07-17T08:48:00+00:00,2026-07-17T09:13:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00300-OP-005,DT-WO-00300,5,M-03,60,2026-07-17T08:51:00+00:00,2026-07-17T09:51:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00300-OP-006,DT-WO-00300,6,M-04,90,2026-07-17T08:54:00+00:00,2026-07-17T10:24:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00300-OP-007,DT-WO-00300,7,M-04,90,2026-07-17T08:57:00+00:00,2026-07-17T10:27:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00301-OP-001,DT-WO-00301,1,M-01,30,2026-07-17T09:00:00+00:00,2026-07-17T09:30:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00301-OP-002,DT-WO-00301,2,M-03,60,2026-07-17T09:03:00+00:00,2026-07-17T10:03:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00301-OP-003,DT-WO-00301,3,M-06,20,2026-07-17T09:06:00+00:00,2026-07-17T09:26:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00301-OP-004,DT-WO-00301,4,M-01,25,2026-07-17T09:09:00+00:00,2026-07-17T09:34:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00301-OP-005,DT-WO-00301,5,M-03,60,2026-07-17T09:12:00+00:00,2026-07-17T10:12:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00301-OP-006,DT-WO-00301,6,M-04,90,2026-07-17T09:15:00+00:00,2026-07-17T10:45:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00301-OP-007,DT-WO-00301,7,M-04,90,2026-07-17T09:18:00+00:00,2026-07-17T10:48:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00302-OP-001,DT-WO-00302,1,M-01,30,2026-07-17T09:21:00+00:00,2026-07-17T09:51:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00302-OP-002,DT-WO-00302,2,M-03,60,2026-07-17T09:24:00+00:00,2026-07-17T10:24:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00302-OP-003,DT-WO-00302,3,M-06,20,2026-07-17T09:27:00+00:00,2026-07-17T09:47:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00302-OP-004,DT-WO-00302,4,M-01,25,2026-07-17T09:30:00+00:00,2026-07-17T09:55:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00302-OP-005,DT-WO-00302,5,M-03,60,2026-07-17T09:33:00+00:00,2026-07-17T10:33:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00302-OP-006,DT-WO-00302,6,M-04,90,2026-07-17T09:36:00+00:00,2026-07-17T11:06:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00302-OP-007,DT-WO-00302,7,M-04,90,2026-07-17T09:39:00+00:00,2026-07-17T11:09:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00303-OP-001,DT-WO-00303,1,M-01,30,2026-07-17T09:42:00+00:00,2026-07-17T10:12:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00303-OP-002,DT-WO-00303,2,M-03,60,2026-07-17T09:45:00+00:00,2026-07-17T10:45:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00303-OP-003,DT-WO-00303,3,M-06,20,2026-07-17T09:48:00+00:00,2026-07-17T10:08:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00303-OP-004,DT-WO-00303,4,M-01,25,2026-07-17T09:51:00+00:00,2026-07-17T10:16:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00303-OP-005,DT-WO-00303,5,M-03,60,2026-07-17T09:54:00+00:00,2026-07-17T10:54:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00303-OP-006,DT-WO-00303,6,M-04,90,2026-07-17T09:57:00+00:00,2026-07-17T11:27:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00303-OP-007,DT-WO-00303,7,M-04,90,2026-07-17T10:00:00+00:00,2026-07-17T11:30:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00304-OP-001,DT-WO-00304,1,M-01,30,2026-07-17T10:03:00+00:00,2026-07-17T10:33:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00304-OP-002,DT-WO-00304,2,M-03,60,2026-07-17T10:06:00+00:00,2026-07-17T11:06:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00304-OP-003,DT-WO-00304,3,M-06,20,2026-07-17T10:09:00+00:00,2026-07-17T10:29:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00304-OP-004,DT-WO-00304,4,M-01,25,2026-07-17T10:12:00+00:00,2026-07-17T10:37:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00304-OP-005,DT-WO-00304,5,M-03,60,2026-07-17T10:15:00+00:00,2026-07-17T11:15:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00304-OP-006,DT-WO-00304,6,M-04,90,2026-07-17T10:18:00+00:00,2026-07-17T11:48:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00304-OP-007,DT-WO-00304,7,M-04,90,2026-07-17T10:21:00+00:00,2026-07-17T11:51:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00305-OP-001,DT-WO-00305,1,M-01,30,2026-07-17T10:24:00+00:00,2026-07-17T10:54:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00305-OP-002,DT-WO-00305,2,M-03,60,2026-07-17T10:27:00+00:00,2026-07-17T11:27:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00305-OP-003,DT-WO-00305,3,M-06,20,2026-07-17T10:30:00+00:00,2026-07-17T10:50:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00305-OP-004,DT-WO-00305,4,M-01,25,2026-07-17T10:33:00+00:00,2026-07-17T10:58:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00305-OP-005,DT-WO-00305,5,M-03,60,2026-07-17T10:36:00+00:00,2026-07-17T11:36:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00305-OP-006,DT-WO-00305,6,M-04,90,2026-07-17T10:39:00+00:00,2026-07-17T12:09:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00305-OP-007,DT-WO-00305,7,M-04,90,2026-07-17T10:42:00+00:00,2026-07-17T12:12:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00306-OP-001,DT-WO-00306,1,M-01,30,2026-07-17T10:45:00+00:00,2026-07-17T11:15:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00306-OP-002,DT-WO-00306,2,M-03,60,2026-07-17T10:48:00+00:00,2026-07-17T11:48:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00306-OP-003,DT-WO-00306,3,M-06,20,2026-07-17T10:51:00+00:00,2026-07-17T11:11:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00306-OP-004,DT-WO-00306,4,M-01,25,2026-07-17T10:54:00+00:00,2026-07-17T11:19:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00306-OP-005,DT-WO-00306,5,M-03,60,2026-07-17T10:57:00+00:00,2026-07-17T11:57:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00306-OP-006,DT-WO-00306,6,M-04,90,2026-07-17T11:00:00+00:00,2026-07-17T12:30:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00306-OP-007,DT-WO-00306,7,M-04,90,2026-07-17T11:03:00+00:00,2026-07-17T12:33:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00307-OP-001,DT-WO-00307,1,M-01,30,2026-07-17T11:06:00+00:00,2026-07-17T11:36:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00307-OP-002,DT-WO-00307,2,M-03,60,2026-07-17T11:09:00+00:00,2026-07-17T12:09:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00307-OP-003,DT-WO-00307,3,M-06,20,2026-07-17T11:12:00+00:00,2026-07-17T11:32:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00307-OP-004,DT-WO-00307,4,M-01,25,2026-07-17T11:15:00+00:00,2026-07-17T11:40:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00307-OP-005,DT-WO-00307,5,M-03,60,2026-07-17T11:18:00+00:00,2026-07-17T12:18:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00307-OP-006,DT-WO-00307,6,M-04,90,2026-07-17T11:21:00+00:00,2026-07-17T12:51:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00307-OP-007,DT-WO-00307,7,M-04,90,2026-07-17T11:24:00+00:00,2026-07-17T12:54:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00308-OP-001,DT-WO-00308,1,M-01,30,2026-07-17T11:27:00+00:00,2026-07-17T11:57:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00308-OP-002,DT-WO-00308,2,M-03,60,2026-07-17T11:30:00+00:00,2026-07-17T12:30:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00308-OP-003,DT-WO-00308,3,M-06,20,2026-07-17T11:33:00+00:00,2026-07-17T11:53:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00308-OP-004,DT-WO-00308,4,M-01,25,2026-07-17T11:36:00+00:00,2026-07-17T12:01:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00308-OP-005,DT-WO-00308,5,M-03,60,2026-07-17T11:39:00+00:00,2026-07-17T12:39:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00308-OP-006,DT-WO-00308,6,M-04,90,2026-07-17T11:42:00+00:00,2026-07-17T13:12:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00308-OP-007,DT-WO-00308,7,M-04,90,2026-07-17T11:45:00+00:00,2026-07-17T13:15:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00309-OP-001,DT-WO-00309,1,M-01,30,2026-07-17T11:48:00+00:00,2026-07-17T12:18:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00309-OP-002,DT-WO-00309,2,M-03,60,2026-07-17T11:51:00+00:00,2026-07-17T12:51:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00309-OP-003,DT-WO-00309,3,M-06,20,2026-07-17T11:54:00+00:00,2026-07-17T12:14:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00309-OP-004,DT-WO-00309,4,M-01,25,2026-07-17T11:57:00+00:00,2026-07-17T12:22:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00309-OP-005,DT-WO-00309,5,M-03,60,2026-07-17T12:00:00+00:00,2026-07-17T13:00:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00309-OP-006,DT-WO-00309,6,M-04,90,2026-07-17T12:03:00+00:00,2026-07-17T13:33:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00309-OP-007,DT-WO-00309,7,M-04,90,2026-07-17T12:06:00+00:00,2026-07-17T13:36:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00310-OP-001,DT-WO-00310,1,M-01,30,2026-07-17T12:09:00+00:00,2026-07-17T12:39:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00310-OP-002,DT-WO-00310,2,M-03,60,2026-07-17T12:12:00+00:00,2026-07-17T13:12:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00310-OP-003,DT-WO-00310,3,M-06,20,2026-07-17T12:15:00+00:00,2026-07-17T12:35:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00310-OP-004,DT-WO-00310,4,M-01,25,2026-07-17T12:18:00+00:00,2026-07-17T12:43:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00310-OP-005,DT-WO-00310,5,M-03,60,2026-07-17T12:21:00+00:00,2026-07-17T13:21:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00310-OP-006,DT-WO-00310,6,M-04,90,2026-07-17T12:24:00+00:00,2026-07-17T13:54:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00310-OP-007,DT-WO-00310,7,M-04,90,2026-07-17T12:27:00+00:00,2026-07-17T13:57:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00311-OP-001,DT-WO-00311,1,M-01,30,2026-07-17T12:30:00+00:00,2026-07-17T13:00:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00311-OP-002,DT-WO-00311,2,M-03,60,2026-07-17T12:33:00+00:00,2026-07-17T13:33:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00311-OP-003,DT-WO-00311,3,M-06,20,2026-07-17T12:36:00+00:00,2026-07-17T12:56:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00311-OP-004,DT-WO-00311,4,M-01,25,2026-07-17T12:39:00+00:00,2026-07-17T13:04:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00311-OP-005,DT-WO-00311,5,M-03,60,2026-07-17T12:42:00+00:00,2026-07-17T13:42:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00311-OP-006,DT-WO-00311,6,M-04,90,2026-07-17T12:45:00+00:00,2026-07-17T14:15:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00311-OP-007,DT-WO-00311,7,M-04,90,2026-07-17T12:48:00+00:00,2026-07-17T14:18:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00312-OP-001,DT-WO-00312,1,M-01,30,2026-07-17T12:51:00+00:00,2026-07-17T13:21:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00312-OP-002,DT-WO-00312,2,M-03,60,2026-07-17T12:54:00+00:00,2026-07-17T13:54:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00312-OP-003,DT-WO-00312,3,M-06,20,2026-07-17T12:57:00+00:00,2026-07-17T13:17:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00312-OP-004,DT-WO-00312,4,M-01,25,2026-07-17T13:00:00+00:00,2026-07-17T13:25:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00312-OP-005,DT-WO-00312,5,M-03,60,2026-07-17T13:03:00+00:00,2026-07-17T14:03:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00312-OP-006,DT-WO-00312,6,M-04,90,2026-07-17T13:06:00+00:00,2026-07-17T14:36:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00312-OP-007,DT-WO-00312,7,M-04,90,2026-07-17T13:09:00+00:00,2026-07-17T14:39:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00313-OP-001,DT-WO-00313,1,M-01,30,2026-07-17T13:12:00+00:00,2026-07-17T13:42:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00313-OP-002,DT-WO-00313,2,M-03,60,2026-07-17T13:15:00+00:00,2026-07-17T14:15:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00313-OP-003,DT-WO-00313,3,M-06,20,2026-07-17T13:18:00+00:00,2026-07-17T13:38:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00313-OP-004,DT-WO-00313,4,M-01,25,2026-07-17T13:21:00+00:00,2026-07-17T13:46:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00313-OP-005,DT-WO-00313,5,M-03,60,2026-07-17T13:24:00+00:00,2026-07-17T14:24:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00313-OP-006,DT-WO-00313,6,M-04,90,2026-07-17T13:27:00+00:00,2026-07-17T14:57:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00313-OP-007,DT-WO-00313,7,M-04,90,2026-07-17T13:30:00+00:00,2026-07-17T15:00:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00314-OP-001,DT-WO-00314,1,M-01,30,2026-07-17T13:33:00+00:00,2026-07-17T14:03:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00314-OP-002,DT-WO-00314,2,M-03,60,2026-07-17T13:36:00+00:00,2026-07-17T14:36:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00314-OP-003,DT-WO-00314,3,M-06,20,2026-07-17T13:39:00+00:00,2026-07-17T13:59:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00314-OP-004,DT-WO-00314,4,M-01,25,2026-07-17T13:42:00+00:00,2026-07-17T14:07:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00314-OP-005,DT-WO-00314,5,M-03,60,2026-07-17T13:45:00+00:00,2026-07-17T14:45:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00314-OP-006,DT-WO-00314,6,M-04,90,2026-07-17T13:48:00+00:00,2026-07-17T15:18:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00314-OP-007,DT-WO-00314,7,M-04,90,2026-07-17T13:51:00+00:00,2026-07-17T15:21:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00315-OP-001,DT-WO-00315,1,M-01,30,2026-07-17T13:54:00+00:00,2026-07-17T14:24:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00315-OP-002,DT-WO-00315,2,M-03,60,2026-07-17T13:57:00+00:00,2026-07-17T14:57:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00315-OP-003,DT-WO-00315,3,M-06,20,2026-07-17T14:00:00+00:00,2026-07-17T14:20:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00315-OP-004,DT-WO-00315,4,M-01,25,2026-07-17T14:03:00+00:00,2026-07-17T14:28:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00315-OP-005,DT-WO-00315,5,M-03,60,2026-07-17T14:06:00+00:00,2026-07-17T15:06:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00315-OP-006,DT-WO-00315,6,M-04,90,2026-07-17T14:09:00+00:00,2026-07-17T15:39:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00315-OP-007,DT-WO-00315,7,M-04,90,2026-07-17T14:12:00+00:00,2026-07-17T15:42:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00316-OP-001,DT-WO-00316,1,M-01,30,2026-07-17T14:15:00+00:00,2026-07-17T14:45:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00316-OP-002,DT-WO-00316,2,M-03,60,2026-07-17T14:18:00+00:00,2026-07-17T15:18:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00316-OP-003,DT-WO-00316,3,M-06,20,2026-07-17T14:21:00+00:00,2026-07-17T14:41:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00316-OP-004,DT-WO-00316,4,M-01,25,2026-07-17T14:24:00+00:00,2026-07-17T14:49:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00316-OP-005,DT-WO-00316,5,M-03,60,2026-07-17T14:27:00+00:00,2026-07-17T15:27:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00316-OP-006,DT-WO-00316,6,M-04,90,2026-07-17T14:30:00+00:00,2026-07-17T16:00:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00316-OP-007,DT-WO-00316,7,M-04,90,2026-07-17T14:33:00+00:00,2026-07-17T16:03:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00317-OP-001,DT-WO-00317,1,M-01,30,2026-07-17T14:36:00+00:00,2026-07-17T15:06:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00317-OP-002,DT-WO-00317,2,M-03,60,2026-07-17T14:39:00+00:00,2026-07-17T15:39:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00317-OP-003,DT-WO-00317,3,M-06,20,2026-07-17T14:42:00+00:00,2026-07-17T15:02:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00317-OP-004,DT-WO-00317,4,M-01,25,2026-07-17T14:45:00+00:00,2026-07-17T15:10:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00317-OP-005,DT-WO-00317,5,M-03,60,2026-07-17T14:48:00+00:00,2026-07-17T15:48:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00317-OP-006,DT-WO-00317,6,M-04,90,2026-07-17T14:51:00+00:00,2026-07-17T16:21:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00317-OP-007,DT-WO-00317,7,M-04,90,2026-07-17T14:54:00+00:00,2026-07-17T16:24:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00318-OP-001,DT-WO-00318,1,M-01,30,2026-07-17T14:57:00+00:00,2026-07-17T15:27:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00318-OP-002,DT-WO-00318,2,M-03,60,2026-07-17T15:00:00+00:00,2026-07-17T16:00:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00318-OP-003,DT-WO-00318,3,M-06,20,2026-07-17T15:03:00+00:00,2026-07-17T15:23:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00318-OP-004,DT-WO-00318,4,M-01,25,2026-07-17T15:06:00+00:00,2026-07-17T15:31:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00318-OP-005,DT-WO-00318,5,M-03,60,2026-07-17T15:09:00+00:00,2026-07-17T16:09:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00318-OP-006,DT-WO-00318,6,M-04,90,2026-07-17T15:12:00+00:00,2026-07-17T16:42:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00318-OP-007,DT-WO-00318,7,M-04,90,2026-07-17T15:15:00+00:00,2026-07-17T16:45:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00319-OP-001,DT-WO-00319,1,M-01,30,2026-07-17T15:18:00+00:00,2026-07-17T15:48:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00319-OP-002,DT-WO-00319,2,M-03,60,2026-07-17T15:21:00+00:00,2026-07-17T16:21:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00319-OP-003,DT-WO-00319,3,M-06,20,2026-07-17T15:24:00+00:00,2026-07-17T15:44:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00319-OP-004,DT-WO-00319,4,M-01,25,2026-07-17T15:27:00+00:00,2026-07-17T15:52:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
